Bigram,word count,file count
tryna impress,1,1
impress gordon,1,1
gordon ramseys,1,1
ramseys bitch,1,1
make poop,1,1
still where,1,1
that giant,1,1
giant muk,1,1
muk shit,1,1
shit eats,1,1
eats that,1,1
that candy,1,1
candy with,1,1
with ceasar,1,1
ceasar clown,1,1
ewww i,1,1
last sunday,2,1
sunday as,1,1
sunday i,1,1
there read,1,1
again nigs,1,1
still follow,1,1
follow u,1,1
bitch pshh,1,1
neck my,1,1
back lick,1,1
my crack,1,1
a lane,1,1
lane some,1,1
outta our,1,1
our face,1,1
rt ifshecantsuckthedickright,1,1
ifshecantsuckthedickright slap,1,1
slap it,1,1
her forehead,1,1
forehead the,1,1
a spankin,1,1
spankin discipline,1,1
discipline her,1,1
diets arent,1,1
arent for,1,1
for alcoholics,1,1
alcoholics a,1,1
be tipsy,1,1
tipsy quick,1,1
quick from,1,1
from eating,2,2
eating veggies,1,1
veggies and,1,1
glad to,2,2
that broads,1,1
broads are,1,1
still into,1,1
faggot look,1,1
look when,1,1
to picking,1,1
picking dudes,1,1
i cheated,1,1
on of,2,2
had tf,1,1
tf lol,1,1
lol nobody,1,1
even wanted,1,1
all committed,1,1
committed and,1,1
hoe been,1,1
been following,1,1
ever since,1,1
ha bill,1,1
bill bellicheck,1,1
bellicheck wouldnt,1,1
give an,1,1
an interview,1,1
interview what,1,1
pussy hey,1,1
hey bill,1,1
bill karmas,1,1
rt gt,1,1
gt these,1,1
nice girl,1,1
girl until,1,1
that pisses,1,1
and weres,1,1
weres bitch,1,1
swear blah,1,1
blah a,1,1
week later,1,1
later omg,1,1
omg ilysm,1,1
ilysm bae,1,1
bae ur,1,1
ur my,1,1
not big,1,1
boned your,1,1
your jus,1,1
jus fat,1,1
fat af,1,1
omfg you,1,1
you elitist,1,1
elitist bitch,1,1
think go,1,1
fuck yourselves,1,1
yourselves are,1,1
china anyway,1,1
joke i,1,1
an oleander,1,1
oleander and,1,1
wife will,1,1
say son,1,1
bitch ron,1,1
ron yes,1,1
hell it,1,1
your book,1,1
dumb slap,1,1
shitty booty,1,1
ass talm,1,1
talm about,1,1
a prep,1,1
prep rally,1,1
rally how,1,1
how what,1,1
yall preparing,1,1
preparing for,1,1
playin go,1,1
white crayon,1,1
crayon and,1,1
and color,1,1
color a,1,1
fuckin zebra,1,1
been sleeping,2,2
sleeping toooooo,1,1
toooooo much,1,1
much fuck,1,1
ima enjoy,1,1
start working,1,1
working jobs,1,1
jobs like,1,1
ur fucken,1,1
fucken lame,1,1
rt chrisbrown,1,1
chrisbrown a,1,1
bitch hittin,1,1
hittin a,1,1
woman jayz,1,1
bitch lettin,1,1
lettin a,1,1
woman hit,1,1
him bitches,1,1
needa make,1,1
yah want,1,1
want yah,1,1
yah a,1,1
im basically,1,1
basically gone,1,1
gone full,1,1
retard lets,1,1
get blasted,1,1
bet there,1,1
are hella,1,1
hella rednecks,1,1
rednecks who,1,1
got super,1,1
super pissed,1,1
pissed at,1,1
coke commercial,1,1
chances make,2,2
make champions,2,2
champions nicca,2,2
nothing stopping,2,2
stopping you,2,2
bout everything,1,1
rt mt,1,1
mt is,1,1
is paid,1,1
paid by,1,1
by white,2,2
white supremacist,1,1
supremacist they,1,1
do their,1,1
di work,1,1
work fergus,1,1
mitt romney,1,1
romney gone,1,1
gone take,1,1
away weave,1,1
weave if,1,1
he become,1,1
president hoes,1,1
walkin around,1,1
lil bill,1,1
bill amp,1,1
amp calliou,1,1
you short,1,1
much behind,1,1
behind their,1,1
their social,1,1
media accounts,1,1
accounts popular,1,1
popular on,1,1
but lame,1,1
lame and,1,1
guess bitches,1,1
twisted and,1,1
weak or,1,1
something do,1,1
look weak,1,1
weak do,1,1
look scary,1,1
scary do,1,1
like somebody,1,1
you finna,1,1
finna pick,1,1
pick w,1,1
tell those,1,1
those fuming,1,1
fuming cops,1,1
cops that,1,1
of coward,1,1
coward little,1,1
be allowed,2,2
allowed near,1,1
near weapons,1,1
weapons thanks,1,1
ohh my,1,1
my gawdd,1,1
gawdd i,1,1
so throwed,1,1
throwed dis,1,1
paper slept,1,1
slept n,1,1
damn car,1,1
car n,1,1
n he,1,1
threw up,1,1
phone smh,1,1
smh gm,1,1
got arrested,2,2
arrested on,1,1
wedding night,1,1
night for,1,1
for ordering,1,1
ordering wo,1,1
wo of,1,1
of food,1,1
didnt pay,1,1
pay shouldve,1,1
shouldve ate,1,1
ate the,3,3
the for,1,1
for at,1,1
at applebees,1,1
slay me,1,1
me lolz,1,1
lolz jk,1,1
jk bitch,1,1
you emabiggestfansd,1,1
okay kids,1,1
kids rickandmo,1,1
rickandmo just,1,1
on thats,1,1
tweeting way,1,1
late on,1,1
a sunday,1,1
sunday night,1,1
night booya,1,1
booya bitchesgt,1,1
bitchesgt im,1,1
im outta,2,2
outta heregt,1,1
cold ma,1,1
ma nig,1,1
pay dem,1,1
they di,1,1
ass chucks,1,1
chucks no,1,1
mind bro,1,1
brother weekend,1,1
weekend bitch,1,1
bitch longlivelilray,1,1
till u,1,1
amp ya,1,1
ya boyfriend,2,2
boyfriend break,1,1
nigga act,1,1
he own,1,1
dick whipped,1,1
single af,1,1
af we,1,1
care youre,1,1
ugly anyways,1,1
anyways me,1,1
chicks think,1,1
that having,1,1
guy for,1,1
for months,1,1
months automatically,1,1
him their,1,1
boyfriend bitch,1,1
the episode,1,1
of vampire,1,1
vampire diaries,1,1
diaries tomorrow,1,1
tomorrow night,1,1
girl sucks,4,4
sucks we,1,1
with periods,1,1
periods making,1,1
making us,1,1
bitch shaving,1,1
shaving our,1,1
our legs,1,1
legs on,1,1
basis and,1,1
and worrying,1,1
we eat,1,1
skippin spanish,1,1
spanish class,1,1
class the,2,2
lmaooo fag,1,1
nigga problem,1,1
problem been,1,1
had hits,1,1
who orders,1,1
orders a,1,1
inch sandwich,1,1
sandwich at,1,1
at subway,1,1
subway is,1,1
bitch fact,1,1
tryna set,1,1
me uuuuhhuuhhhhhp,1,1
one retarded,1,1
fucking beaner,1,1
beaner that,1,1
does and,1,1
ass ex,1,1
biggie was,1,1
was and,1,1
and always,1,1
always will,1,1
flyest cunt,1,1
in rap,1,1
rap biggie,1,1
bitch backed,1,1
backed into,1,1
car twice,1,1
twice not,1,1
not once,1,1
but times,1,1
watch women,1,1
women try,1,1
actually fucked,1,1
fucked some,1,1
mollys that,1,1
comes but,1,1
she goes,1,1
many horses,1,1
horses all,1,1
its gorgeous,1,1
gorgeous in,1,1
tha air,1,1
air dats,1,1
dats where,1,1
my doors,1,1
doors issssss,1,1
momma always,2,2
always told,2,2
crazy am,1,1
im amazing,2,2
amazing but,2,2
keep stooping,1,1
stooping for,1,1
this art,1,1
art shit,1,1
shit lives,1,1
lives forever,1,1
the change,2,2
be pretending,1,1
be tf,1,1
tf crazy,1,1
the scrawny,1,1
scrawny nigger,1,1
nigga youll,1,1
ya issue,1,1
old wigga,1,1
wigga the,1,1
the gonorrhea,1,1
gonorrhea one,1,1
the core,1,1
talk blahblah,1,1
blahblah bye,1,1
prairie nigger,1,1
if oomf,1,1
oomf try,1,1
try talking,1,1
me tomorrow,1,1
tomorrow pussy,1,1
this being,1,1
really trash,1,1
trash especially,1,1
especially when,2,2
got nobody,1,1
text after,1,1
mom heard,1,1
long something,1,1
something or,1,1
or other,1,1
other so,1,1
world for,1,1
hours or,1,1
something lolol,1,1
entire instagram,1,1
instagram app,1,1
app when,1,1
out one,1,1
ig crushes,1,1
crushes was,1,1
backpage for,1,1
for f,1,1
rt join,1,1
join me,1,1
s no,1,1
given join,1,1
join bitch,1,1
think youve,1,1
youve made,1,1
it clear,1,1
clear that,1,1
two pussies,1,1
pussies jason,1,1
jason capuano,1,1
capuano nd,1,1
nd jason,1,1
jason cousins,1,1
cousins taking,1,1
taking chit,1,1
chit on,1,1
gram but,1,1
you classy,1,1
classy and,1,1
and sadity,1,1
sadity i,1,1
a tease,1,1
biggest booth,1,1
booth i,1,1
seen lastnight,1,1
lastnight bitch,1,1
a leopard,1,1
print jumper,1,1
jumper on,1,1
on look,1,1
an over,1,1
over weight,1,1
weight leopard,1,1
on gish,1,1
gish road,1,1
road be,1,1
like talkin,1,1
bout dolla,1,1
dolla sucky,1,1
sucky sucky,1,1
bout being,1,1
being faithful,1,1
ass coworkers,1,1
coworkers i,1,1
stay late,2,1
late every,1,1
week i,1,1
dont complain,2,2
mfs they,1,1
late they,1,1
they send,1,1
send emails,1,1
emails that,1,1
molly make,1,1
a bby,1,1
bby by,1,1
dick thts,1,1
thts y,1,1
a abo,1,1
abo by,1,1
me commit,1,1
commit murder,1,1
freak just,1,1
me times,1,1
backpage you,1,1
might find,1,1
yo followers,1,1
there too,2,2
too wheretheyatdo,1,1
rt seen,1,1
seen theses,1,1
niggas lose,1,1
snow day,2,2
bitches lyrics,1,1
lyrics gettin,1,1
gettin done,1,1
done n,1,1
n bud,1,1
bud getting,1,1
smoked snowday,1,1
like heads,1,1
heads to,1,1
go everyone,1,1
everyone brings,1,1
brings tree,1,1
tree some,1,1
some bring,1,1
and liquor,1,1
liquor of,1,1
okay rt,1,1
you opened,1,1
opened your,1,1
mouth greysanatomy,1,1
but bad,1,1
bitches link,1,1
link up,1,1
up tonight,1,1
tonight mansionelan,1,1
mansionelan finna,1,1
another long,1,1
long mornin,1,1
mornin smh,1,1
smh thank,1,1
god a,1,1
nicca out,2,2
tho real,1,1
hour youre,1,1
youre home,1,1
and chillin,1,1
working pussy,1,1
skylar needs,1,1
to clarenceville,1,1
clarenceville he,1,1
he taking,1,1
every independent,1,1
independent woman,1,1
of hating,1,1
hating hoes,1,1
this jet,1,1
jet hoe,1,1
rt scarlett,1,1
scarlett johansson,1,1
anything bitch,1,1
one click,1,1
click away,1,1
from google,1,1
google at,1,1
all times,1,1
happy halloween,3,3
halloween bitches,2,2
bitches katiedodds,1,1
katiedodds halloween,1,1
halloween cle,1,1
well thank,1,1
thank goodness,1,1
goodness i,1,1
got other,1,1
other musicians,1,1
musicians that,1,1
that arent,1,1
arent bitches,1,1
like for,1,1
trying lol,1,1
shit whats,1,1
with then,1,1
both hoe,1,1
hoe am,1,1
am pretty,1,1
been schooling,1,1
schooling these,1,1
slut ass,1,1
ass queen,1,1
queen bee,1,1
bee bitch,1,1
slap these,1,1
bi em,1,1
zero kills,1,1
kills and,1,1
yet got,1,1
a legendary,1,1
legendary enngram,1,1
enngram what,1,1
absolute fuck,2,2
ohh amp,1,1
amp btw,1,1
btw when,1,1
a call,2,2
from blame,1,1
blame bitch,1,1
keeps signing,1,1
signing up,2,2
people bc,1,1
wants gym,1,1
gym buddies,1,1
buddies lol,1,1
theyre both,1,1
both big,1,1
guess niccas,2,2
niccas think,1,1
they owe,1,1
for so,1,1
long youll,1,1
youll forget,1,1
someone brings,1,1
brings up,3,3
of bae,1,1
date hoe,1,1
missouri got,1,1
them swag,1,1
fags lmao,1,1
chase bread,1,1
bread over,1,1
dollar i,1,1
like facts,1,1
rt ao,1,1
ao got,1,1
home scrolling,1,1
scrolling ig,1,1
agreed eating,1,1
much betterthey,1,1
betterthey both,1,1
both nasty,1,1
die twice,1,1
twice bitch,1,1
the filthiest,1,1
filthiest hoe,1,1
call all,1,1
boys deny,1,1
deny that,1,1
di girl,1,1
girl haha,1,1
haha cat,1,1
cat pussy,2,2
pussy pets,1,1
dat dont,1,1
are usually,1,1
usually the,1,1
ones thirstin,1,1
thirstin these,1,1
these big,2,2
big or,1,1
or ugly,1,1
bitches givin,1,1
givin them,1,1
them more,1,1
more confidence,1,1
confidence then,1,1
lame bro,1,1
bro he,1,1
he unfollowed,1,1
fuckin name,1,1
the desperate,1,1
desperate hoes,1,1
her bday,2,2
bday now,1,1
now cc,1,1
cc rt,1,1
riding with,1,1
bros still,1,1
say doh,1,1
doh doh,3,1
doh bitch,1,1
be kdot,1,1
lool i,1,1
agree rt,1,1
most fucked,1,1
up show,1,1
ever watched,1,1
watched was,1,1
was misfits,1,1
misfits wen,1,1
wen simone,1,1
simone wifed,1,1
wifed that,1,1
the saddest,1,1
hysterical calling,1,1
calling bho,1,1
bho a,1,1
monkey no,1,1
no lt,1,1
lt may,1,1
of assholes,1,1
assholes but,1,1
that comment,1,1
comment made,1,1
me belly,1,1
belly laugh,1,1
club making,1,1
making out,1,1
tryna film,1,1
film a,1,1
comedy or,1,1
iv decided,1,1
grow my,1,1
aint braiding,1,1
braiding it,1,1
tho straight,1,1
straight curls,1,1
curls out,1,1
rt commie,1,1
commie amp,1,1
amp mints,1,1
mints rt,1,1
rt f,1,1
literally a,1,1
rt yoo,1,1
yoo what,1,1
fuckin ego,1,1
ego bust,1,1
bust pussy,1,1
haha tanaka,1,1
tanaka went,1,1
went yankee,1,1
yankee so,1,1
so sorry,1,1
sorry bums,1,1
nobody actually,1,1
actually cares,1,1
about valentines,1,1
day unless,1,1
amp jaded,1,1
jaded and,1,1
and want,1,1
rt irrelevant,1,1
irrelevant people,1,1
talk so,1,1
boy talk,1,1
about aspecial,1,1
aspecial kind,1,1
of stupid,1,1
stupid far,1,1
far left,2,2
a under,1,1
under statement,1,1
statement down,1,1
down retarded,1,1
since bitches,1,1
love callin,1,1
callin me,1,1
girlfriends names,1,1
names so,1,1
much ima,1,1
start callin,1,1
callin them,1,1
the names,1,1
names of,1,1
weed nigguh,1,1
nigguh retweet,1,1
omg hes,1,1
again hes,1,1
most pathetic,1,1
pathetic spineless,1,1
spineless no,1,1
no balls,1,1
balls having,1,1
having piece,1,1
twitter ive,1,1
seen let,1,1
go throw,1,1
up blah,1,1
me keyshawn,1,1
keyshawn johnson,1,1
johnson cause,1,1
im catchin,1,1
catchin erry,1,1
erry hoe,1,1
only punch,1,1
punch real,1,1
face cause,1,1
na punch,1,1
punch me,1,1
back strong,1,1
strong mush,1,1
mush or,1,1
or shake,1,1
would we,1,1
we respect,1,1
respect him,1,1
him then,1,1
then hes,1,1
thats true,2,2
ta hang,1,1
with snoop,1,1
snoop lion,1,1
lion aka,1,1
aka nemo,1,1
nemo hoes,1,1
a sniveling,1,1
sniveling little,1,1
embarrassed for,1,1
sent me,2,2
hella nudes,2,2
nudes hmmmm,1,1
money weed,2,2
could blank,1,1
blank all,1,1
out getatme,1,1
getatme goofy,1,1
goofy fuckmongo,1,1
fuckmongo naynayismongo,1,1
rt cranberry,1,1
cranberry juice,1,1
juice niggah,1,1
niggah cranberry,1,1
cranberry with,1,1
with vitamin,1,1
vitamin c,1,1
c youll,1,1
youll piss,1,1
piss it,1,1
fine af,1,1
promise the,1,1
sister in,1,1
dont poke,1,1
poke the,1,1
the lion,1,1
have absolutely,1,1
absolutely no,1,1
verse youre,1,1
retarded question,1,1
yeah lol,2,2
that nicca,1,1
nicca injury,1,1
injury prone,1,1
dont bite,1,1
bite it,1,1
fake one,1,1
one min,1,1
min talking,1,1
hoe next,1,1
next min,1,1
min bestfriends,1,1
bestfriends with,1,1
i back,1,1
back shit,1,1
up fuck,2,2
naw bitches,1,1
attention not,1,1
not respect,1,1
respect truth,1,1
a fleece,1,1
fleece and,1,1
her drop,1,1
drop to,1,1
yo knees,1,1
world wouldnt,1,1
as fun,1,1
didnt exist,1,1
being loyal,1,1
fuck having,1,1
a pathetic,1,1
pathetic bitch,1,1
ride by,1,1
by another,1,1
another females,1,1
females house,1,1
house looking,1,1
yours smh,1,1
naw fuck,2,2
one swing,1,1
swing all,1,1
all swing,1,1
swing bitch,1,1
one gone,1,1
get punch,1,1
punch then,1,1
rest gone,1,1
out lmao,1,1
dis be,1,1
japanese babe,1,1
babe maria,1,1
maria ozawa,1,1
ozawa gets,1,1
her asian,1,1
pussy fuckedhard,1,1
ugly friends,1,1
aye little,1,1
niggas hirin,1,1
these hot,1,1
bitches happybi,1,1
a vagina,1,1
vagina but,1,1
fag who,1,1
who hasnt,1,1
hasnt seen,1,1
that movie,1,1
my down,2,2
hard time,1,1
bitch duck,1,1
duck on,1,1
on whore,1,1
whore ass,1,1
ass slut,1,1
slut cunt,1,1
cunt ha,1,1
ha biden,1,1
biden its,1,1
its gucci,1,1
gucci tho,1,1
tho whatever,1,1
whatever nigea,1,1
na shut,2,2
shut shit,2,2
pussy rap,1,1
rap sheet,1,1
sheet its,1,1
of bros,1,1
live thuglife,1,1
yo mesquito,1,1
mesquito lookin,1,1
up poped,1,1
poped bitch,1,1
and told,1,1
ago grow,1,1
bed fulla,1,1
fulla bitches,1,1
een fuckin,1,1
but idc,1,1
idc his,1,1
be x,1,1
x harder,1,1
to redneck,1,1
redneck im,1,1
watching days,1,1
days of,1,1
of thunder,1,1
thunder right,1,1
now gocruise,1,1
jaime dont,1,1
a sob,1,1
sob ass,1,1
was hung,1,1
hung in,1,1
boys bathroom,1,1
bathroom st,1,1
st dominic,1,1
dominic silly,1,1
say tfti,1,1
tfti wouldnt,1,1
good friend,1,1
friend suppo,1,1
suppo and,1,1
and encourages,1,1
encourages ur,1,1
guess whos,1,1
ever leave,2,2
her stoned,2,2
understand i,1,1
even fuck,1,1
so relevant,1,1
relevant to,1,1
them though,1,1
wasnt dis,1,1
dis violent,1,1
violent on,1,1
on lottery,1,1
lottery ticket,1,1
got ugly,1,1
niggah problems,2,1
problems lol,1,1
pretty niggah,1,1
problems too,1,1
bad they,1,1
same problem,1,1
the tico,1,1
tico wont,1,1
wont stfu,1,1
stfu already,1,1
and violets,1,1
blue and,1,1
and niggers,1,1
black you,1,1
up katys,1,1
katys mine,1,1
target got,1,1
them high,1,1
high class,1,1
class hoes,1,1
tired bitch,1,1
always uploading,1,1
uploading pics,1,1
famous couple,1,1
couple doing,1,1
doing simple,1,1
simple shit,1,1
like holding,2,2
holding hands,1,1
hands talkin,1,1
bitch r,1,1
cant draw,1,1
draw teeth,1,1
teeth without,1,1
without making,1,1
making them,1,1
retarded omf,1,1
and subtweets,1,1
subtweets lml,1,1
girls pass,1,1
them right,1,1
just uses,1,1
uses em,1,1
em cuz,1,1
cuz then,1,1
niggaz aint,1,1
never listen,1,1
no slow,1,1
am why,1,1
i tweeting,1,1
tweeting as,1,1
to answer,2,2
reply at,1,1
pm niggerfag,1,1
niggerfag niggerfag,2,1
pregnant just,1,1
like shaqualidaemommy,1,1
shaqualidaemommy barackeishamommy,1,1
barackeishamommy in,1,1
they ig,1,1
ig bio,1,1
yall couldnt,1,1
till halloween,1,1
halloween to,2,2
rt move,1,1
move dat,1,1
dat muscle,1,1
muscle hoe,1,1
me watchu,1,1
watchu mad,1,1
mad foe,1,1
me ya,3,3
my calc,1,1
calc final,1,1
final singing,1,1
singing im,1,1
thats any,1,1
any indication,1,1
indication on,1,1
my haters,1,1
haters they,1,1
my biggest,1,1
biggest fans,1,1
fans im,1,1
field dem,1,1
ass buut,1,1
buut thaats,1,1
thaats bae,1,1
bae kinda,1,1
kinda lol,1,1
doubt youre,1,1
woman youre,1,1
youre prolly,1,1
prolly a,1,1
who fuckin,1,1
fuckin cares,1,1
cares let,1,1
me ho,2,2
you guessin,1,1
bitch socialize,1,1
socialize this,1,1
rt ioc,1,1
ioc cuts,1,1
cuts constitution,1,1
constitution from,1,1
from hockey,1,1
hockey mask,1,1
mask via,1,1
bust this,1,1
bitch wide,1,1
open such,1,1
a waste,1,1
her id,1,1
just smoke,1,1
smoke my,1,1
my marijuana,1,1
the cop,2,2
by this,2,2
this wan,1,1
b st,1,1
st thug,1,1
thug and,1,1
what tm,1,1
tm got,1,1
got dead,1,1
dead see,1,1
dont slap,2,2
slap cops,1,1
r law,1,1
reathie phone,1,1
phone jumping,1,1
jumping out,1,1
gym finna,1,1
finna cut,1,1
its brandon,1,1
brandon motherfucking,1,1
motherfucking reason,1,1
reason hes,1,1
sorry ya,1,1
woman shouldnt,1,1
be helping,1,1
helping you,1,1
out financially,1,1
financially unless,1,1
unless thats,1,1
ya wife,1,1
wife these,2,2
spring is,1,1
almost here,1,1
realized that,2,2
my collection,1,1
collection of,1,1
hoes has,1,1
has severely,1,1
severely decreased,1,1
could of,1,1
of still,1,1
still meet,1,1
fight somwhere,1,1
somwhere else,1,1
else u,1,1
as sick,1,1
muzzie trash,1,1
wanting bitches,1,1
as dirt,1,1
normally i,1,1
but since,1,1
since ive,1,1
true so,1,1
a take,1,1
out somewhere,1,1
somewhere type,1,1
cooked for,1,1
you type,1,1
of chick,1,1
rt mimi,2,2
mimi so,1,1
fuck taylors,1,1
taylors bitch,1,1
rt going,1,1
going as,1,1
as candace,1,1
candace for,1,1
halloween lmao,1,1
lmao ugly,1,1
stupid analysis,1,1
analysis bullshit,1,1
different nigga,1,1
no mins,1,1
mins im,1,1
im stopping,1,1
stopping backing,1,1
backing out,1,1
it anything,1,1
ca think,1,1
that caitlyn,1,1
caitlyn cant,1,1
cant carry,1,1
carry retards,1,1
nigga ima,1,1
gay homies,1,1
homies on,1,1
a outfit,1,1
outfit to,1,1
yeaaa bitch,1,1
with dog,1,1
shaggy yea,1,1
yea we,1,1
stay clean,1,1
di like,1,1
like harry,1,1
even catch,1,1
argue n,1,1
steve mcnair,1,1
mcnair got,1,1
got murdered,1,1
murdered by,1,1
by his,3,3
man life,1,1
bitch yesssss,1,1
yesssss i,1,1
make girls,1,1
girls mad,1,1
of him,1,1
stand that,2,2
monkey or,2,2
or human,1,1
human to,1,1
every bodies,1,1
bodies peace,1,1
peace and,1,1
and serenity,1,1
was disrespectful,1,1
disrespectful then,1,1
ran outside,1,1
outside n,1,1
get bossed,1,1
bossed on,1,1
boy rt,1,1
be setting,1,1
setting themselves,1,1
themselves up,1,1
for failure,1,1
failure shit,1,1
funny im,1,1
sleep tho,2,2
hope yall,1,1
wen u,1,1
u one,1,1
one inch,1,1
inch away,1,1
from death,1,1
real rap,1,1
rap fucked,1,1
bitch lay,1,1
day thats,1,1
thats really,1,1
really disrespectful,1,1
couldnt feel,1,1
the throw,1,1
up coming,1,1
is totes,1,1
totes adorbs,1,1
